,UKPRN,Institution name,Main panel,UOA number,UOA name,Multiple submission name,Joint submission,Profile,FTE staff,Total staff FTE (joint),Eligible staff (%),4*,3*,2*,1*,0*,GPA,Region
3420,10007768,The University of Lancaster,B,10,Mathematical Sciences,,,Outputs,49.92,,100.0,43.2,56.0,0.8,0.0,0.0,3.4240000000000004,North West
3421,10007768,The University of Lancaster,B,10,Mathematical Sciences,,,Impact,49.92,,100.0,100.0,0.0,0.0,0.0,0.0,4.0,North West
3422,10007768,The University of Lancaster,B,10,Mathematical Sciences,,,Environment,49.92,,100.0,62.5,37.5,0.0,0.0,0.0,3.625,North West
3423,10007768,The University of Lancaster,B,11,Computer Science and Informatics,,,Overall,49.45,,100.0,55.0,39.0,6.0,0.0,0.0,3.49,North West
3424,10007768,The University of Lancaster,B,11,Computer Science and Informatics,,,Outputs,49.45,,100.0,42.2,48.0,9.8,0.0,0.0,3.3240000000000003,North West
3425,10007768,The University of Lancaster,B,11,Computer Science and Informatics,,,Impact,49.45,,100.0,75.0,25.0,0.0,0.0,0.0,3.75,North West
3426,10007768,The University of Lancaster,B,11,Computer Science and Informatics,,,Environment,49.45,,100.0,75.0,25.0,0.0,0.0,0.0,3.75,North West
3427,10007768,The University of Lancaster,B,12,Engineering,,,Overall,45.84,,100.0,28.0,67.0,5.0,0.0,0.0,3.2300000000000004,North West
3428,10007768,The University of Lancaster,B,12,Engineering,,,Outputs,45.84,,100.0,30.4,61.8,7.8,0.0,0.0,3.2260000000000004,North West
3429,10007768,The University of Lancaster,B,12,Engineering,,,Impact,45.84,,100.0,37.5,62.5,0.0,0.0,0.0,3.375,North West
3430,10007768,The University of Lancaster,B,12,Engineering,,,Environment,45.84,,100.0,0.0,100.0,0.0,0.0,0.0,3.0,North West
3431,10007768,The University of Lancaster,C,17,Business and Management Studies,,,Overall,186.94,,100.0,49.0,41.0,10.0,0.0,0.0,3.39,North West
3432,10007768,The University of Lancaster,C,17,Business and Management Studies,,,Outputs,186.94,,100.0,44.0,46.1,9.2,0.2,0.5,3.329,North West
3433,10007768,The University of Lancaster,C,17,Business and Management Studies,,,Impact,186.94,,100.0,30.0,55.0,15.0,0.0,0.0,3.15,North West
3434,10007768,The University of Lancaster,C,17,Business and Management Studies,,,Environment,186.94,,100.0,100.0,0.0,0.0,0.0,0.0,4.0,North West
3435,10007768,The University of Lancaster,C,18,Law,,,Overall,37.92,,100.0,37.0,44.0,17.0,1.0,1.0,3.1499999999999995,North West
3436,10007768,The University of Lancaster,C,18,Law,,,Outputs,37.92,,100.0,21.6,50.0,25.0,2.3,1.1,2.887,North West
3437,10007768,The University of Lancaster,C,18,Law,,,Impact,37.92,,100.0,87.5,12.5,0.0,0.0,0.0,3.875,North West
3438,10007768,The University of Lancaster,C,18,Law,,,Environment,37.92,,100.0,12.5,75.0,12.5,0.0,0.0,3.0,North West
3439,10007768,The University of Lancaster,C,21,Sociology,,,Overall,40.62,,100.0,50.0,41.0,9.0,0.0,0.0,3.41,North West
3440,10007768,The University of Lancaster,C,21,Sociology,,,Outputs,40.62,,100.0,55.3,34.1,10.6,0.0,0.0,3.447,North West
3441,10007768,The University of Lancaster,C,21,Sociology,,,Impact,40.62,,100.0,37.5,50.0,12.5,0.0,0.0,3.25,North West
3442,10007768,The University of Lancaster,C,21,Sociology,,,Environment,40.62,,100.0,50.0,50.0,0.0,0.0,0.0,3.5,North West
3443,10007768,The University of Lancaster,C,23,Education,,,Overall,18.81,,100.0,55.0,35.0,10.0,0.0,0.0,3.45,North West
3444,10007768,The University of Lancaster,C,23,Education,,,Outputs,18.81,,100.0,46.8,36.2,17.0,0.0,0.0,3.298,North West
3445,10007768,The University of Lancaster,C,23,Education,,,Impact,18.81,,100.0,100.0,0.0,0.0,0.0,0.0,4.0,North West
3446,10007768,The University of Lancaster,C,23,Education,,,Environment,18.81,,100.0,12.5,87.5,0.0,0.0,0.0,3.125,North West
3447,10007768,The University of Lancaster,D,26,Modern Languages and Linguistics,,,Overall,34.45,,100.0,62.0,26.0,11.0,1.0,0.0,3.49,North West
3448,10007768,The University of Lancaster,D,26,Modern Languages and Linguistics,,,Outputs,34.45,,100.0,37.2,43.0,17.5,2.3,0.0,3.1510000000000007,North West
3449,10007768,The University of Lancaster,D,26,Modern Languages and Linguistics,,,Impact,34.45,,100.0,100.0,0.0,0.0,0.0,0.0,4.0,North West
3450,10007768,The University of Lancaster,D,26,Modern Languages and Linguistics,,,Environment,34.45,,100.0,100.0,0.0,0.0,0.0,0.0,4.0,North West
3451,10007768,The University of Lancaster,D,27,English Language and Literature,,,Overall,32.41,,100.0,32.0,64.0,4.0,0.0,0.0,3.28,North West
3452,10007768,The University of Lancaster,D,27,English Language and Literature,,,Outputs,32.41,,100.0,45.7,46.9,7.4,0.0,0.0,3.3830000000000005,North West
3453,10007768,The University of Lancaster,D,27,English Language and Literature,,,Impact,32.41,,100.0,16.7,83.3,0.0,0.0,0.0,3.167,North West
3454,10007768,The University of Lancaster,D,27,English Language and Literature,,,Environment,32.41,,100.0,0.0,100.0,0.0,0.0,0.0,3.0,North West
3455,10007768,The University of Lancaster,D,28,History,,,Overall,25.21,,100.0,40.0,47.0,11.0,2.0,0.0,3.25,North West
3456,10007768,The University of Lancaster,D,28,History,,,Outputs,25.21,,100.0,31.6,54.4,10.5,3.5,0.0,3.141,North West
3457,10007768,The University of Lancaster,D,28,History,,,Impact,25.21,,100.0,66.7,16.6,16.7,0.0,0.0,3.5000000000000004,North West
3458,10007768,The University of Lancaster,D,28,History,,,Environment,25.21,,100.0,27.5,72.5,0.0,0.0,0.0,3.275,North West
3459,10007768,The University of Lancaster,D,31,Theology and Religious Studies,,,Overall,45.41,,100.0,36.0,52.0,11.0,0.0,1.0,3.22,North West
3460,10007768,The University of Lancaster,D,31,Theology and Religious Studies,,,Outputs,45.41,,100.0,28.9,51.8,17.5,0.9,0.9,3.069,North West
3461,10007768,The University of Lancaster,D,31,Theology and Religious Studies,,,Impact,45.41,,100.0,37.5,62.5,0.0,0.0,0.0,3.375,North West
3462,10007768,The University of Lancaster,D,31,Theology and Religious Studies,,,Environment,45.41,,100.0,62.5,37.5,0.0,0.0,0.0,3.625,North West
3463,10007768,The University of Lancaster,D,32,"Art and Design: History, Practice and Theory",,,Overall,49.78,,100.0,50.0,38.0,12.0,0.0,0.0,3.38,North West
3464,10007768,The University of Lancaster,D,32,"Art and Design: History, Practice and Theory",,,Outputs,49.78,,100.0,30.1,50.4,18.7,0.0,0.8,3.0900000000000003,North West
3465,10007768,The University of Lancaster,D,32,"Art and Design: History, Practice and Theory",,,Impact,49.78,,100.0,75.0,25.0,0.0,0.0,0.0,3.75,North West
3466,10007768,The University of Lancaster,D,32,"Art and Design: History, Practice and Theory",,,Environment,49.78,,100.0,85.0,15.0,0.0,0.0,0.0,3.85,North West
3467,10007795,The University of Leeds,A,1,Clinical Medicine,,,Overall,153.8,,100.0,24.0,62.0,13.0,1.0,0.0,3.09,Yorkshire and The Humber
3468,10007795,The University of Leeds,A,1,Clinical Medicine,,,Outputs,153.8,,100.0,22.3,53.9,22.2,1.6,0.0,2.969,Yorkshire and The Humber
3469,10007795,The University of Leeds,A,1,Clinical Medicine,,,Impact,153.8,,100.0,27.8,72.2,0.0,0.0,0.0,3.278,Yorkshire and The Humber
3470,10007795,The University of Leeds,A,1,Clinical Medicine,,,Environment,153.8,,100.0,25.0,75.0,0.0,0.0,0.0,3.25,Yorkshire and The Humber
3471,10007795,The University of Leeds,A,2,"Public Health, Health Services and Primary Care",,,Overall,49.6,,95.0,39.0,51.0,7.0,3.0,0.0,3.26,Yorkshire and The Humber
3472,10007795,The University of Leeds,A,2,"Public Health, Health Services and Primary Care",,,Outputs,49.6,,95.0,38.7,54.8,6.5,0.0,0.0,3.322,Yorkshire and The Humber
3473,10007795,The University of Leeds,A,2,"Public Health, Health Services and Primary Care",,,Impact,49.6,,95.0,25.0,50.0,12.5,12.5,0.0,2.875,Yorkshire and The Humber
3474,10007795,The University of Leeds,A,2,"Public Health, Health Services and Primary Care",,,Environment,49.6,,95.0,62.5,37.5,0.0,0.0,0.0,3.625,Yorkshire and The Humber
3475,10007795,The University of Leeds,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Overall,63.1,,95.0,55.0,40.0,5.0,0.0,0.0,3.5000000000000004,Yorkshire and The Humber
3476,10007795,The University of Leeds,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Outputs,63.1,,95.0,41.8,49.3,8.3,0.6,0.0,3.3229999999999995,Yorkshire and The Humber
3477,10007795,The University of Leeds,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Impact,63.1,,95.0,60.0,40.0,0.0,0.0,0.0,3.6,Yorkshire and The Humber
3478,10007795,The University of Leeds,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Environment,63.1,,95.0,100.0,0.0,0.0,0.0,0.0,4.0,Yorkshire and The Humber
3479,10007795,The University of Leeds,A,4,"Psychology, Psychiatry and Neuroscience",,,Overall,49.6,,100.0,42.0,45.0,12.0,1.0,0.0,3.28,Yorkshire and The Humber
3480,10007795,The University of Leeds,A,4,"Psychology, Psychiatry and Neuroscience",,,Outputs,49.6,,100.0,29.8,49.2,19.4,1.6,0.0,3.072,Yorkshire and The Humber
3481,10007795,The University of Leeds,A,4,"Psychology, Psychiatry and Neuroscience",,,Impact,49.6,,100.0,50.0,50.0,0.0,0.0,0.0,3.5,Yorkshire and The Humber
3482,10007795,The University of Leeds,A,4,"Psychology, Psychiatry and Neuroscience",,,Environment,49.6,,100.0,75.0,25.0,0.0,0.0,0.0,3.75,Yorkshire and The Humber
3483,10007795,The University of Leeds,A,5,Biological Sciences,,,Overall,84.93,,100.0,40.0,48.0,11.0,1.0,0.0,3.27,Yorkshire and The Humber
3484,10007795,The University of Leeds,A,5,Biological Sciences,,,Outputs,84.93,,100.0,35.4,50.9,12.8,0.4,0.5,3.203,Yorkshire and The Humber
3485,10007795,The University of Leeds,A,5,Biological Sciences,,,Impact,84.93,,100.0,35.7,50.0,14.3,0.0,0.0,3.214,Yorkshire and The Humber
3486,10007795,The University of Leeds,A,5,Biological Sciences,,,Environment,84.93,,100.0,62.5,37.5,0.0,0.0,0.0,3.625,Yorkshire and The Humber
3487,10007795,The University of Leeds,A,6,"Agriculture, Food and Veterinary Sciences",,,Overall,29.4,,100.0,32.0,54.0,10.0,4.0,0.0,3.140000000000001,Yorkshire and The Humber
3488,10007795,The University of Leeds,A,6,"Agriculture, Food and Veterinary Sciences",,,Outputs,29.4,,100.0,29.9,61.1,9.0,0.0,0.0,3.209,Yorkshire and The Humber
3489,10007795,The University of Leeds,A,6,"Agriculture, Food and Veterinary Sciences",,,Impact,29.4,,100.0,33.3,33.4,16.6,16.7,0.0,2.833,Yorkshire and The Humber
3490,10007795,The University of Leeds,A,6,"Agriculture, Food and Veterinary Sciences",,,Environment,29.4,,100.0,37.5,62.5,0.0,0.0,0.0,3.375,Yorkshire and The Humber
3491,10007795,The University of Leeds,B,7,Earth Systems and Environmental Sciences,,,Overall,127.15,,100.0,59.0,37.0,4.0,0.0,0.0,3.55,Yorkshire and The Humber
3492,10007795,The University of Leeds,B,7,Earth Systems and Environmental Sciences,,,Outputs,127.15,,100.0,56.0,39.3,4.7,0.0,0.0,3.513,Yorkshire and The Humber
3493,10007795,The University of Leeds,B,7,Earth Systems and Environmental Sciences,,,Impact,127.15,,100.0,50.0,44.4,5.6,0.0,0.0,3.444,Yorkshire and The Humber
3494,10007795,The University of Leeds,B,7,Earth Systems and Environmental Sciences,,,Environment,127.15,,100.0,87.5,12.5,0.0,0.0,0.0,3.875,Yorkshire and The Humber
3495,10007795,The University of Leeds,B,8,Chemistry,,,Overall,39.95,,100.0,35.0,61.0,4.0,0.0,0.0,3.31,Yorkshire and The Humber
3496,10007795,The University of Leeds,B,8,Chemistry,,,Outputs,39.95,,100.0,39.0,60.0,1.0,0.0,0.0,3.38,Yorkshire and The Humber
3497,10007795,The University of Leeds,B,8,Chemistry,,,Impact,39.95,,100.0,25.0,62.5,12.5,0.0,0.0,3.125,Yorkshire and The Humber
3498,10007795,The University of Leeds,B,8,Chemistry,,,Environment,39.95,,100.0,37.5,62.5,0.0,0.0,0.0,3.375,Yorkshire and The Humber
3499,10007795,The University of Leeds,B,9,Physics,,,Overall,34.0,,100.0,53.0,46.0,1.0,0.0,0.0,3.52,Yorkshire and The Humber
3500,10007795,The University of Leeds,B,9,Physics,,,Outputs,34.0,,100.0,54.4,43.1,2.5,0.0,0.0,3.519,Yorkshire and The Humber
3501,10007795,The University of Leeds,B,9,Physics,,,Impact,34.0,,100.0,66.7,33.3,0.0,0.0,0.0,3.667,Yorkshire and The Humber
3502,10007795,The University of Leeds,B,9,Physics,,,Environment,34.0,,100.0,25.0,75.0,0.0,0.0,0.0,3.25,Yorkshire and The Humber
3503,10007795,The University of Leeds,B,10,Mathematical Sciences,,,Overall,72.14,,100.0,41.0,57.0,2.0,0.0,0.0,3.39,Yorkshire and The Humber
3504,10007795,The University of Leeds,B,10,Mathematical Sciences,,,Outputs,72.14,,100.0,32.2,64.5,3.3,0.0,0.0,3.289,Yorkshire and The Humber
3505,10007795,The University of Leeds,B,10,Mathematical Sciences,,,Impact,72.14,,100.0,50.0,50.0,0.0,0.0,0.0,3.5,Yorkshire and The Humber
3506,10007795,The University of Leeds,B,10,Mathematical Sciences,,,Environment,72.14,,100.0,62.5,37.5,0.0,0.0,0.0,3.625,Yorkshire and The Humber
3507,10007795,The University of Leeds,B,11,Computer Science and Informatics,,,Overall,34.25,,100.0,63.0,36.0,1.0,0.0,0.0,3.62,Yorkshire and The Humber
3508,10007795,The University of Leeds,B,11,Computer Science and Informatics,,,Outputs,34.25,,100.0,54.7,44.1,1.2,0.0,0.0,3.535,Yorkshire and The Humber
3509,10007795,The University of Leeds,B,11,Computer Science and Informatics,,,Impact,34.25,,100.0,83.3,16.7,0.0,0.0,0.0,3.833,Yorkshire and The Humber
3510,10007795,The University of Leeds,B,11,Computer Science and Informatics,,,Environment,34.25,,100.0,62.5,37.5,0.0,0.0,0.0,3.625,Yorkshire and The Humber
3511,10007795,The University of Leeds,B,12,Engineering,,,Overall,199.45,,100.0,54.0,43.0,3.0,0.0,0.0,3.51,Yorkshire and The Humber
3512,10007795,The University of Leeds,B,12,Engineering,,,Outputs,199.45,,100.0,42.6,53.8,3.4,0.2,0.0,3.3879999999999995,Yorkshire and The Humber
3513,10007795,The University of Leeds,B,12,Engineering,,,Impact,199.45,,100.0,60.0,35.0,5.0,0.0,0.0,3.55,Yorkshire and The Humber
3514,10007795,The University of Leeds,B,12,Engineering,,,Environment,199.45,,100.0,87.5,12.5,0.0,0.0,0.0,3.875,Yorkshire and The Humber
3515,10007795,The University of Leeds,C,14,Geography and Environmental Studies,,,Overall,60.84,,100.0,57.0,36.0,7.0,0.0,0.0,3.5,Yorkshire and The Humber
3516,10007795,The University of Leeds,C,14,Geography and Environmental Studies,,,Outputs,60.84,,100.0,50.7,42.1,7.2,0.0,0.0,3.4350000000000005,Yorkshire and The Humber
3517,10007795,The University of Leeds,C,14,Geography and Environmental Studies,,,Impact,60.84,,100.0,70.0,20.0,10.0,0.0,0.0,3.6,Yorkshire and The Humber
3518,10007795,The University of Leeds,C,14,Geography and Environmental Studies,,,Environment,60.84,,100.0,62.5,37.5,0.0,0.0,0.0,3.625,Yorkshire and The Humber
3519,10007795,The University of Leeds,C,17,Business and Management Studies,,,Overall,144.53,,100.0,53.0,37.0,9.0,1.0,0.0,3.42,Yorkshire and The Humber
3520,10007795,The University of Leeds,C,17,Business and Management Studies,,,Outputs,144.53,,100.0,40.3,43.6,15.2,0.9,0.0,3.233,Yorkshire and The Humber
3521,10007795,The University of Leeds,C,17,Business and Management Studies,,,Impact,144.53,,100.0,61.1,38.9,0.0,0.0,0.0,3.611,Yorkshire and The Humber
3522,10007795,The University of Leeds,C,17,Business and Management Studies,,,Environment,144.53,,100.0,87.5,12.5,0.0,0.0,0.0,3.875,Yorkshire and The Humber
3523,10007795,The University of Leeds,C,18,Law,,,Overall,60.3,,100.0,58.0,34.0,8.0,0.0,0.0,3.5,Yorkshire and The Humber
3524,10007795,The University of Leeds,C,18,Law,,,Outputs,60.3,,100.0,39.4,47.2,13.4,0.0,0.0,3.26,Yorkshire and The Humber
3525,10007795,The University of Leeds,C,18,Law,,,Impact,60.3,,100.0,100.0,0.0,0.0,0.0,0.0,4.0,Yorkshire and The Humber
3526,10007795,The University of Leeds,C,18,Law,,,Environment,60.3,,100.0,62.5,37.5,0.0,0.0,0.0,3.625,Yorkshire and The Humber
3527,10007795,The University of Leeds,C,19,Politics and International Studies,,,Overall,42.8,,100.0,18.0,71.0,11.0,0.0,0.0,3.07,Yorkshire and The Humber
3528,10007795,The University of Leeds,C,19,Politics and International Studies,,,Outputs,42.8,,100.0,15.0,66.3,18.7,0.0,0.0,2.963,Yorkshire and The Humber
3529,10007795,The University of Leeds,C,19,Politics and International Studies,,,Impact,42.8,,100.0,37.5,62.5,0.0,0.0,0.0,3.375,Yorkshire and The Humber
3530,10007795,The University of Leeds,C,19,Politics and International Studies,,,Environment,42.8,,100.0,0.0,100.0,0.0,0.0,0.0,3.0,Yorkshire and The Humber
3531,10007795,The University of Leeds,C,21,Sociology,,,Overall,32.2,,100.0,38.0,42.0,19.0,1.0,0.0,3.17,Yorkshire and The Humber
3532,10007795,The University of Leeds,C,21,Sociology,,,Outputs,32.2,,100.0,39.5,27.2,30.8,2.5,0.0,3.037,Yorkshire and The Humber
3533,10007795,The University of Leeds,C,21,Sociology,,,Impact,32.2,,100.0,50.0,50.0,0.0,0.0,0.0,3.5,Yorkshire and The Humber
3534,10007795,The University of Leeds,C,21,Sociology,,,Environment,32.2,,100.0,12.5,87.5,0.0,0.0,0.0,3.125,Yorkshire and The Humber
3535,10007795,The University of Leeds,C,23,Education,,,Overall,29.1,,95.0,32.0,49.0,15.0,4.0,0.0,3.09,Yorkshire and The Humber
3536,10007795,The University of Leeds,C,23,Education,,,Outputs,29.1,,95.0,30.1,38.4,24.7,6.8,0.0,2.918,Yorkshire and The Humber
3537,10007795,The University of Leeds,C,23,Education,,,Impact,29.1,,95.0,50.0,50.0,0.0,0.0,0.0,3.5,Yorkshire and The Humber
3538,10007795,The University of Leeds,C,23,Education,,,Environment,29.1,,95.0,12.5,87.5,0.0,0.0,0.0,3.125,Yorkshire and The Humber
3539,10007795,The University of Leeds,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Overall,25.3,,100.0,56.0,39.0,5.0,0.0,0.0,3.51,Yorkshire and The Humber
3540,10007795,The University of Leeds,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Outputs,25.3,,100.0,57.1,35.0,7.9,0.0,0.0,3.492,Yorkshire and The Humber
3541,10007795,The University of Leeds,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Impact,25.3,,100.0,33.3,66.7,0.0,0.0,0.0,3.333,Yorkshire and The Humber
3542,10007795,The University of Leeds,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Environment,25.3,,100.0,87.5,12.5,0.0,0.0,0.0,3.875,Yorkshire and The Humber
3543,10007795,The University of Leeds,D,26,Modern Languages and Linguistics,,,Overall,85.05,,100.0,43.0,36.0,19.0,2.0,0.0,3.2,Yorkshire and The Humber
3544,10007795,The University of Leeds,D,26,Modern Languages and Linguistics,,,Outputs,85.05,,100.0,35.1,42.8,19.2,2.9,0.0,3.101,Yorkshire and The Humber
3545,10007795,The University of Leeds,D,26,Modern Languages and Linguistics,,,Impact,85.05,,100.0,64.3,14.3,21.4,0.0,0.0,3.4290000000000003,Yorkshire and The Humber
3546,10007795,The University of Leeds,D,26,Modern Languages and Linguistics,,,Environment,85.05,,100.0,37.5,47.5,15.0,0.0,0.0,3.225,Yorkshire and The Humber
3547,10007795,The University of Leeds,D,27,English Language and Literature,,,Overall,48.73,,100.0,66.0,29.0,5.0,0.0,0.0,3.61,Yorkshire and The Humber
3548,10007795,The University of Leeds,D,27,English Language and Literature,,,Outputs,48.73,,100.0,51.6,40.2,8.2,0.0,0.0,3.434,Yorkshire and The Humber
3549,10007795,The University of Leeds,D,27,English Language and Literature,,,Impact,48.73,,100.0,87.5,12.5,0.0,0.0,0.0,3.875,Yorkshire and The Humber
3550,10007795,The University of Leeds,D,27,English Language and Literature,,,Environment,48.73,,100.0,87.5,12.5,0.0,0.0,0.0,3.875,Yorkshire and The Humber
3551,10007795,The University of Leeds,D,28,History,,,Overall,40.8,,100.0,41.0,33.0,22.0,4.0,0.0,3.11,Yorkshire and The Humber
3552,10007795,The University of Leeds,D,28,History,,,Outputs,40.8,,100.0,49.0,28.5,21.5,1.0,0.0,3.255,Yorkshire and The Humber
3553,10007795,The University of Leeds,D,28,History,,,Impact,40.8,,100.0,37.5,12.5,37.5,12.5,0.0,2.75,Yorkshire and The Humber
3554,10007795,The University of Leeds,D,28,History,,,Environment,40.8,,100.0,12.5,87.5,0.0,0.0,0.0,3.125,Yorkshire and The Humber
3555,10007795,The University of Leeds,D,30,Philosophy,,,Overall,33.0,,100.0,38.0,36.0,21.0,5.0,0.0,3.07,Yorkshire and The Humber
3556,10007795,The University of Leeds,D,30,Philosophy,,,Outputs,33.0,,100.0,31.3,45.8,21.7,1.2,0.0,3.072,Yorkshire and The Humber
3557,10007795,The University of Leeds,D,30,Philosophy,,,Impact,33.0,,100.0,33.3,16.7,33.3,16.7,0.0,2.6659999999999995,Yorkshire and The Humber
3558,10007795,The University of Leeds,D,30,Philosophy,,,Environment,33.0,,100.0,72.5,27.5,0.0,0.0,0.0,3.725,Yorkshire and The Humber
3559,10007795,The University of Leeds,D,31,Theology and Religious Studies,,,Overall,12.6,,100.0,39.0,52.0,9.0,0.0,0.0,3.3000000000000003,Yorkshire and The Humber
3560,10007795,The University of Leeds,D,31,Theology and Religious Studies,,,Outputs,12.6,,100.0,32.1,53.6,14.3,0.0,0.0,3.1780000000000004,Yorkshire and The Humber
3561,10007795,The University of Leeds,D,31,Theology and Religious Studies,,,Impact,12.6,,100.0,50.0,50.0,0.0,0.0,0.0,3.5,Yorkshire and The Humber
3562,10007795,The University of Leeds,D,31,Theology and Religious Studies,,,Environment,12.6,,100.0,50.0,50.0,0.0,0.0,0.0,3.5,Yorkshire and The Humber
3563,10007795,The University of Leeds,D,32,"Art and Design: History, Practice and Theory",,,Overall,60.75,,95.0,46.0,35.0,18.0,1.0,0.0,3.26,Yorkshire and The Humber
3564,10007795,The University of Leeds,D,32,"Art and Design: History, Practice and Theory",,,Outputs,60.75,,95.0,19.1,53.3,26.3,0.6,0.7,2.894999999999999,Yorkshire and The Humber
3565,10007795,The University of Leeds,D,32,"Art and Design: History, Practice and Theory",,,Impact,60.75,,95.0,80.0,10.0,10.0,0.0,0.0,3.7,Yorkshire and The Humber
3566,10007795,The University of Leeds,D,32,"Art and Design: History, Practice and Theory",,,Environment,60.75,,95.0,100.0,0.0,0.0,0.0,0.0,4.0,Yorkshire and The Humber
3567,10007795,The University of Leeds,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",Music,,Overall,19.6,,100.0,56.0,37.0,5.0,2.0,0.0,3.47,Yorkshire and The Humber
3568,10007795,The University of Leeds,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",Music,,Outputs,19.6,,100.0,51.0,36.8,8.1,4.1,0.0,3.347,Yorkshire and The Humber
3569,10007795,The University of Leeds,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",Music,,Impact,19.6,,100.0,75.0,25.0,0.0,0.0,0.0,3.75,Yorkshire and The Humber
3570,10007795,The University of Leeds,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",Music,,Environment,19.6,,100.0,47.5,52.5,0.0,0.0,0.0,3.475,Yorkshire and The Humber
3571,10007795,The University of Leeds,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",Performance and Cultural Industries,,Overall,21.0,,100.0,48.0,35.0,14.0,3.0,0.0,3.28,Yorkshire and The Humber
3572,10007795,The University of Leeds,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",Performance and Cultural Industries,,Outputs,21.0,,100.0,40.4,44.7,10.6,4.3,0.0,3.212,Yorkshire and The Humber
3573,10007795,The University of Leeds,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",Performance and Cultural Industries,,Impact,21.0,,100.0,50.0,16.7,33.3,0.0,0.0,3.167,Yorkshire and The Humber
3574,10007795,The University of Leeds,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",Performance and Cultural Industries,,Environment,21.0,,100.0,75.0,25.0,0.0,0.0,0.0,3.75,Yorkshire and The Humber
3575,10007795,The University of Leeds,D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Overall,32.0,,90.0,36.0,57.0,7.0,0.0,0.0,3.29,Yorkshire and The Humber
3576,10007795,The University of Leeds,D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Outputs,32.0,,90.0,38.8,48.7,12.5,0.0,0.0,3.263,Yorkshire and The Humber
3577,10007795,The University of Leeds,D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Impact,32.0,,90.0,0.0,100.0,0.0,0.0,0.0,3.0,Yorkshire and The Humber
3578,10007795,The University of Leeds,D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Environment,32.0,,90.0,85.0,15.0,0.0,0.0,0.0,3.85,Yorkshire and The Humber
3579,10003854,Leeds Arts University,D,32,"Art and Design: History, Practice and Theory",,,Overall,66.79,,100.0,3.0,13.0,46.0,34.0,4.0,1.7700000000000002,Yorkshire and The Humber
3580,10003854,Leeds Arts University,D,32,"Art and Design: History, Practice and Theory",,,Outputs,66.79,,100.0,4.3,12.9,42.9,33.2,6.7,1.749,Yorkshire and The Humber
3581,10003854,Leeds Arts University,D,32,"Art and Design: History, Practice and Theory",,,Impact,66.79,,100.0,0.0,16.7,33.3,50.0,0.0,1.6669999999999998,Yorkshire and The Humber
3582,10003854,Leeds Arts University,D,32,"Art and Design: History, Practice and Theory",,,Environment,66.79,,100.0,0.0,12.5,77.5,10.0,0.0,2.025,Yorkshire and The Humber
3583,10003854,Leeds Arts University,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Overall,4.2,,100.0,0.0,11.0,27.0,39.0,23.0,1.2600000000000002,Yorkshire and The Humber
3584,10003854,Leeds Arts University,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Outputs,4.2,,100.0,0.0,18.2,27.3,36.3,18.2,1.455,Yorkshire and The Humber
3585,10003854,Leeds Arts University,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Impact,4.2,,100.0,0.0,0.0,25.0,25.0,50.0,0.75,Yorkshire and The Humber
3586,10003854,Leeds Arts University,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Environment,4.2,,100.0,0.0,0.0,27.5,72.5,0.0,1.275,Yorkshire and The Humber
3587,10003861,Leeds Beckett University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Overall,29.2,,25.0,24.0,56.0,19.0,1.0,0.0,3.03,Yorkshire and The Humber
3588,10003861,Leeds Beckett University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Outputs,29.2,,25.0,26.0,53.5,19.1,1.4,0.0,3.041,Yorkshire and The Humber
3589,10003861,Leeds Beckett University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Impact,29.2,,25.0,33.3,50.0,16.7,0.0,0.0,3.166,Yorkshire and The Humber
