UKPRN,Institution name,Main panel,UOA number,UOA name,Multiple submission name,Joint submission,Income source,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2013-2020 (total),2013-2020 (avg),Region
10007150,The University of Kent,B,9,Physics,,,Research<br>councils,45630,92681,34962,470151,190912,203430,501825,1539591,219941.57,South East
10007150,The University of Kent,B,9,Physics,,,Total income,45630,92681,34962,470151,190912,203430,501825,1539591,219941.57,South East
10007150,The University of Kent,B,10,Mathematical Sciences,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,B,10,Mathematical Sciences,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,B,11,Computer Science and Informatics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,B,11,Computer Science and Informatics,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,B,12,Engineering,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,B,12,Engineering,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,13,"Architecture, Built Environment and Planning",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,13,"Architecture, Built Environment and Planning",,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,14,Geography and Environmental Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,14,Geography and Environmental Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,16,Economics and Econometrics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,16,Economics and Econometrics,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,17,Business and Management Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,17,Business and Management Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,18,Law,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,18,Law,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,19,Politics and International Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,19,Politics and International Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,20,Social Work and Social Policy,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,20,Social Work and Social Policy,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,22,Anthropology and Development Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,22,Anthropology and Development Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,23,Education,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,23,Education,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,D,26,Modern Languages and Linguistics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,D,26,Modern Languages and Linguistics,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,D,27,English Language and Literature,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,D,27,English Language and Literature,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,D,28,History,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,D,28,History,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,D,29,Classics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,D,29,Classics,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,D,30,Philosophy,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,D,30,Philosophy,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,D,31,Theology and Religious Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,D,31,Theology and Religious Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,South East
10007150,The University of Kent,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Total income,0,0,0,0,0,0,0,0,0.0,South East
10003645,King's College London,A,1,Clinical Medicine,,,Research<br>councils,0,0,41424,42232,57751,31674,31674,204755,29250.71,London
10003645,King's College London,A,1,Clinical Medicine,,,Health research<br>funding bodies,14773395,14191673,13486085,13923180,15859552,14716926,9730541,96681352,13811621.71,London
10003645,King's College London,A,1,Clinical Medicine,,,Total income,14773395,14191673,13527509,13965412,15917303,14748600,9762215,96886107,13840872.43,London
10003645,King's College London,A,2,"Public Health, Health Services and Primary Care",,,Research<br>councils,0,0,0,0,62076,60288,0,122364,17480.57,London
10003645,King's College London,A,2,"Public Health, Health Services and Primary Care",,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,A,2,"Public Health, Health Services and Primary Care",,,Total income,0,0,0,0,62076,60288,0,122364,17480.57,London
10003645,King's College London,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Research<br>councils,265089,1013458,384915,1510098,502337,1292898,21755,4990550,712935.71,London
10003645,King's College London,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Total income,265089,1013458,384915,1510098,502337,1292898,21755,4990550,712935.71,London
10003645,King's College London,A,4,"Psychology, Psychiatry and Neuroscience",,,Research<br>councils,333319,778733,413885,341446,408667,557664,0,2833714,404816.29,London
10003645,King's College London,A,4,"Psychology, Psychiatry and Neuroscience",,,Health research<br>funding bodies,13575107,12928413,13316925,13768159,15371314,17363241,11408920,97732079,13961725.57,London
10003645,King's College London,A,4,"Psychology, Psychiatry and Neuroscience",,,Total income,13908426,13707146,13730810,14109605,15779981,17920905,11408920,100565793,14366541.86,London
10003645,King's College London,A,5,Biological Sciences,,,Research<br>councils,225244,276118,518117,882172,1797212,564938,0,4263801,609114.43,London
10003645,King's College London,A,5,Biological Sciences,,,Health research<br>funding bodies,1231004,1307011,1023332,666668,0,0,0,4228015,604002.14,London
10003645,King's College London,A,5,Biological Sciences,,,Total income,1456248,1583129,1541449,1548840,1797212,564938,0,8491816,1213116.57,London
10003645,King's College London,B,8,Chemistry,,,Research<br>councils,0,0,0,0,0,65265,0,65265,9323.57,London
10003645,King's College London,B,8,Chemistry,,,Total income,0,0,0,0,0,65265,0,65265,9323.57,London
10003645,King's College London,B,9,Physics,,,Research<br>councils,0,24927,0,36435,0,0,130530,191892,27413.14,London
10003645,King's College London,B,9,Physics,,,Total income,0,24927,0,36435,0,0,130530,191892,27413.14,London
10003645,King's College London,B,10,Mathematical Sciences,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,B,10,Mathematical Sciences,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,B,11,Computer Science and Informatics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,B,11,Computer Science and Informatics,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,B,12,Engineering,,,Research<br>councils,172797,267863,260261,890763,509216,199828,250517,2551245,364463.57,London
10003645,King's College London,B,12,Engineering,,,Total income,172797,267863,260261,890763,509216,199828,250517,2551245,364463.57,London
10003645,King's College London,C,14,Geography and Environmental Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,C,14,Geography and Environmental Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,C,17,Business and Management Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,C,17,Business and Management Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,C,18,Law,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,C,18,Law,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,C,19,Politics and International Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,C,19,Politics and International Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,C,21,Sociology,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,C,21,Sociology,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,C,23,Education,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,C,23,Education,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,26,Modern Languages and Linguistics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,26,Modern Languages and Linguistics,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,27,English Language and Literature,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,27,English Language and Literature,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,28,History,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,28,History,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,29,Classics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,29,Classics,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,30,Philosophy,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,30,Philosophy,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,31,Theology and Religious Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,31,Theology and Religious Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003645,King's College London,D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Health research<br>funding bodies,0,0,0,0,0,0,87020,87020,12431.43,London
10003678,Kingston University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Total income,0,0,0,0,0,0,87020,87020,12431.43,London
10003678,Kingston University,A,4,"Psychology, Psychiatry and Neuroscience",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,A,4,"Psychology, Psychiatry and Neuroscience",,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,A,4,"Psychology, Psychiatry and Neuroscience",,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,B,11,Computer Science and Informatics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,B,11,Computer Science and Informatics,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,B,12,Engineering,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,B,12,Engineering,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,C,17,Business and Management Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,C,17,Business and Management Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,C,19,Politics and International Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,C,19,Politics and International Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,C,23,Education,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,C,23,Education,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,D,27,English Language and Literature,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,D,27,English Language and Literature,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,D,30,Philosophy,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,D,30,Philosophy,,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,D,32,"Art and Design: History, Practice and Theory",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,D,32,"Art and Design: History, Practice and Theory",,,Total income,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,London
10003678,Kingston University,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Total income,0,0,0,0,0,0,0,0,0.0,London
10007768,The University of Lancaster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Health research<br>funding bodies,0,0,0,40040,130136,151804,103384,425364,60766.29,North West
10007768,The University of Lancaster,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Total income,0,0,0,40040,130136,151804,103384,425364,60766.29,North West
10007768,The University of Lancaster,A,4,"Psychology, Psychiatry and Neuroscience",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,A,4,"Psychology, Psychiatry and Neuroscience",,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,A,4,"Psychology, Psychiatry and Neuroscience",,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,B,7,Earth Systems and Environmental Sciences,,,Research<br>councils,129150,54198,91417,14300,14300,13108,0,316473,45210.43,North West
10007768,The University of Lancaster,B,7,Earth Systems and Environmental Sciences,,,Total income,129150,54198,91417,14300,14300,13108,0,316473,45210.43,North West
10007768,The University of Lancaster,B,8,Chemistry,,,Research<br>councils,14839,16359,63545,130214,114757,111451,109499,560664,80094.86,North West
10007768,The University of Lancaster,B,8,Chemistry,,,Total income,14839,16359,63545,130214,114757,111451,109499,560664,80094.86,North West
10007768,The University of Lancaster,B,9,Physics,,,Research<br>councils,4536703,4761500,5307251,5413011,6031639,4171237,6308792,36530133,5218590.43,North West
10007768,The University of Lancaster,B,9,Physics,,,Total income,4536703,4761500,5307251,5413011,6031639,4171237,6308792,36530133,5218590.43,North West
10007768,The University of Lancaster,B,10,Mathematical Sciences,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,B,10,Mathematical Sciences,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,B,11,Computer Science and Informatics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,B,11,Computer Science and Informatics,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,B,12,Engineering,,,Research<br>councils,0,0,0,0,31038,0,0,31038,4434.0,North West
10007768,The University of Lancaster,B,12,Engineering,,,Total income,0,0,0,0,31038,0,0,31038,4434.0,North West
10007768,The University of Lancaster,C,17,Business and Management Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,C,17,Business and Management Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,C,18,Law,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,C,18,Law,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,C,21,Sociology,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,C,21,Sociology,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,C,23,Education,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,C,23,Education,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,D,26,Modern Languages and Linguistics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,D,26,Modern Languages and Linguistics,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,D,27,English Language and Literature,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,D,27,English Language and Literature,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,D,28,History,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,D,28,History,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,D,31,Theology and Religious Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,D,31,Theology and Religious Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,D,32,"Art and Design: History, Practice and Theory",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,North West
10007768,The University of Lancaster,D,32,"Art and Design: History, Practice and Theory",,,Total income,0,0,0,0,0,0,0,0,0.0,North West
10007795,The University of Leeds,A,1,Clinical Medicine,,,Research<br>councils,0,0,0,0,285865,30144,0,316009,45144.14,Yorkshire and The Humber
10007795,The University of Leeds,A,1,Clinical Medicine,,,Health research<br>funding bodies,2051198,2027789,2040875,1962410,2037023,2011409,1531180,13661884,1951697.71,Yorkshire and The Humber
10007795,The University of Leeds,A,1,Clinical Medicine,,,Total income,2051198,2027789,2040875,1962410,2322888,2041553,1531180,13977893,1996841.86,Yorkshire and The Humber
10007795,The University of Leeds,A,2,"Public Health, Health Services and Primary Care",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,A,2,"Public Health, Health Services and Primary Care",,,Health research<br>funding bodies,0,0,0,0,0,0,437565,437565,62509.29,Yorkshire and The Humber
10007795,The University of Leeds,A,2,"Public Health, Health Services and Primary Care",,,Total income,0,0,0,0,0,0,437565,437565,62509.29,Yorkshire and The Humber
10007795,The University of Leeds,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Research<br>councils,0,0,0,0,0,0,45216,45216,6459.43,Yorkshire and The Humber
10007795,The University of Leeds,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Health research<br>funding bodies,0,0,0,0,0,0,233924,233924,33417.71,Yorkshire and The Humber
10007795,The University of Leeds,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,Total income,0,0,0,0,0,0,279140,279140,39877.14,Yorkshire and The Humber
10007795,The University of Leeds,A,4,"Psychology, Psychiatry and Neuroscience",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,A,4,"Psychology, Psychiatry and Neuroscience",,,Health research<br>funding bodies,0,0,0,0,371492,595164,661639,1628295,232613.57,Yorkshire and The Humber
10007795,The University of Leeds,A,4,"Psychology, Psychiatry and Neuroscience",,,Total income,0,0,0,0,371492,595164,661639,1628295,232613.57,Yorkshire and The Humber
10007795,The University of Leeds,A,5,Biological Sciences,,,Research<br>councils,131325,264913,963138,574988,301253,585760,263723,3085100,440728.57,Yorkshire and The Humber
10007795,The University of Leeds,A,5,Biological Sciences,,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,A,5,Biological Sciences,,,Total income,131325,264913,963138,574988,301253,585760,263723,3085100,440728.57,Yorkshire and The Humber
10007795,The University of Leeds,A,6,"Agriculture, Food and Veterinary Sciences",,,Research<br>councils,0,0,54135,105966,131274,251153,195936,738464,105494.86,Yorkshire and The Humber
10007795,The University of Leeds,A,6,"Agriculture, Food and Veterinary Sciences",,,Health research<br>funding bodies,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,A,6,"Agriculture, Food and Veterinary Sciences",,,Total income,0,0,54135,105966,131274,251153,195936,738464,105494.86,Yorkshire and The Humber
10007795,The University of Leeds,B,7,Earth Systems and Environmental Sciences,,,Research<br>councils,826480,257108,465766,504303,360933,558492,1176160,4149242,592748.86,Yorkshire and The Humber
10007795,The University of Leeds,B,7,Earth Systems and Environmental Sciences,,,Total income,826480,257108,465766,504303,360933,558492,1176160,4149242,592748.86,Yorkshire and The Humber
10007795,The University of Leeds,B,8,Chemistry,,,Research<br>councils,246597,265494,495643,287839,139237,249852,143204,1827866,261123.71,Yorkshire and The Humber
10007795,The University of Leeds,B,8,Chemistry,,,Total income,246597,265494,495643,287839,139237,249852,143204,1827866,261123.71,Yorkshire and The Humber
10007795,The University of Leeds,B,9,Physics,,,Research<br>councils,754290,633205,806866,841247,796048,1121845,1150518,6104019,872002.71,Yorkshire and The Humber
10007795,The University of Leeds,B,9,Physics,,,Total income,754290,633205,806866,841247,796048,1121845,1150518,6104019,872002.71,Yorkshire and The Humber
10007795,The University of Leeds,B,10,Mathematical Sciences,,,Research<br>councils,1120,0,45806,173424,363221,342873,266231,1192675,170382.14,Yorkshire and The Humber
10007795,The University of Leeds,B,10,Mathematical Sciences,,,Total income,1120,0,45806,173424,363221,342873,266231,1192675,170382.14,Yorkshire and The Humber
10007795,The University of Leeds,B,11,Computer Science and Informatics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,B,11,Computer Science and Informatics,,,Total income,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,B,12,Engineering,,,Research<br>councils,243563,4507812,8601813,8863734,8999431,9273276,8644652,49134281,7019183.0,Yorkshire and The Humber
10007795,The University of Leeds,B,12,Engineering,,,Total income,243563,4507812,8601813,8863734,8999431,9273276,8644652,49134281,7019183.0,Yorkshire and The Humber
10007795,The University of Leeds,C,14,Geography and Environmental Studies,,,Research<br>councils,0,39149,36256,6000,0,0,20471,101876,14553.71,Yorkshire and The Humber
10007795,The University of Leeds,C,14,Geography and Environmental Studies,,,Total income,0,39149,36256,6000,0,0,20471,101876,14553.71,Yorkshire and The Humber
10007795,The University of Leeds,C,17,Business and Management Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,C,17,Business and Management Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,C,18,Law,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,C,18,Law,,,Total income,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,C,19,Politics and International Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,C,19,Politics and International Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,C,21,Sociology,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,C,21,Sociology,,,Total income,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,C,23,Education,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,C,23,Education,,,Total income,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,C,24,"Sport and Exercise Sciences, Leisure and Tourism",,,Total income,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,26,Modern Languages and Linguistics,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,26,Modern Languages and Linguistics,,,Total income,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,27,English Language and Literature,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,27,English Language and Literature,,,Total income,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,28,History,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,28,History,,,Total income,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,30,Philosophy,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,30,Philosophy,,,Total income,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,31,Theology and Religious Studies,,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,31,Theology and Religious Studies,,,Total income,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,32,"Art and Design: History, Practice and Theory",,,Research<br>councils,0,25822,0,0,0,15072,0,40894,5842.0,Yorkshire and The Humber
10007795,The University of Leeds,D,32,"Art and Design: History, Practice and Theory",,,Total income,0,25822,0,0,0,15072,0,40894,5842.0,Yorkshire and The Humber
10007795,The University of Leeds,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",Music,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",Music,,Total income,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",Performance and Cultural Industries,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",Performance and Cultural Industries,,Total income,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Research<br>councils,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
10007795,The University of Leeds,D,34,"Communication, Cultural and Media Studies, Library and Information Management",,,Total income,0,0,0,0,0,0,0,0,0.0,Yorkshire and The Humber
